,Latitude,Longitude,Month,Day,DOW,Thefts 
75,43.6586988939,-79.3515005143,7,1,Monday,1
75,43.6586988939,-79.3515005143,7,5,Sunday,1
75,43.6586988939,-79.3515005143,8,3,Sunday,1
75,43.6586988939,-79.3515005143,8,16,Sunday,1
75,43.6586988939,-79.3515005143,8,18,Sunday,1
75,43.6586988939,-79.3515005143,8,20,Wednesday,1
75,43.6586988939,-79.3515005143,8,27,Monday,1
75,43.6586988939,-79.3515005143,9,7,Friday,1
75,43.6586988939,-79.3515005143,9,24,Wednesday,1
75,43.6586988939,-79.3515005143,9,26,Friday,1
75,43.6586988939,-79.3515005143,10,4,Tuesday,1
75,43.6586988939,-79.3515005143,10,16,Wednesday,1
75,43.6586988939,-79.3515005143,10,26,Friday,1
75,43.6586988939,-79.3515005143,11,3,Saturday,2
75,43.6586988939,-79.3515005143,11,7,Tuesday,1
76,43.6036684224,-79.4997662582,7,18,Monday,1
76,43.6036684224,-79.4997662582,12,2,Friday,1
77,43.6657993325,-79.4501905748,4,19,Wednesday,1
78,43.6511004642,-79.3701856619,1,8,Sunday,1
78,43.6511004642,-79.3701856619,1,10,Tuesday,1
78,43.6511004642,-79.3701856619,1,21,Saturday,1
78,43.6511004642,-79.3701856619,2,11,Monday,1
78,43.6511004642,-79.3701856619,2,16,Saturday,1
78,43.6511004642,-79.3701856619,3,10,Thursday,1
78,43.6511004642,-79.3701856619,4,21,Friday,1
78,43.6511004642,-79.3701856619,5,8,Wednesday,1
78,43.6511004642,-79.3701856619,5,14,Sunday,1
78,43.6511004642,-79.3701856619,5,15,Wednesday,1
78,43.6511004642,-79.3701856619,5,19,Thursday,1
78,43.6511004642,-79.3701856619,5,29,Sunday,1
78,43.6511004642,-79.3701856619,5,31,Thursday,2
78,43.6511004642,-79.3701856619,6,1,Sunday,1
78,43.6511004642,-79.3701856619,6,4,Thursday,1
78,43.6511004642,-79.3701856619,6,6,Saturday,1
78,43.6511004642,-79.3701856619,6,6,Thursday,2
78,43.6511004642,-79.3701856619,6,8,Saturday,1
78,43.6511004642,-79.3701856619,6,15,Wednesday,1
78,43.6511004642,-79.3701856619,6,17,Friday,1
78,43.6511004642,-79.3701856619,6,19,Monday,1
78,43.6511004642,-79.3701856619,6,20,Monday,1
78,43.6511004642,-79.3701856619,6,21,Friday,1
78,43.6511004642,-79.3701856619,6,23,Thursday,1
78,43.6511004642,-79.3701856619,6,26,Friday,1
78,43.6511004642,-79.3701856619,7,8,Wednesday,1
78,43.6511004642,-79.3701856619,7,10,Friday,1
78,43.6511004642,-79.3701856619,7,12,Thursday,1
78,43.6511004642,-79.3701856619,7,18,Tuesday,1
78,43.6511004642,-79.3701856619,7,19,Thursday,1
78,43.6511004642,-79.3701856619,7,20,Friday,1
78,43.6511004642,-79.3701856619,7,23,Wednesday,1
78,43.6511004642,-79.3701856619,7,25,Monday,1
78,43.6511004642,-79.3701856619,7,25,Thursday,1
78,43.6511004642,-79.3701856619,7,25,Tuesday,1
78,43.6511004642,-79.3701856619,7,26,Tuesday,2
78,43.6511004642,-79.3701856619,8,4,Friday,1
78,43.6511004642,-79.3701856619,8,4,Saturday,1
78,43.6511004642,-79.3701856619,8,6,Thursday,1
78,43.6511004642,-79.3701856619,8,7,Sunday,1
78,43.6511004642,-79.3701856619,8,10,Monday,2
78,43.6511004642,-79.3701856619,8,11,Thursday,1
78,43.6511004642,-79.3701856619,8,15,Saturday,1
78,43.6511004642,-79.3701856619,9,8,Monday,1
78,43.6511004642,-79.3701856619,9,10,Wednesday,2
78,43.6511004642,-79.3701856619,9,12,Monday,1
78,43.6511004642,-79.3701856619,9,13,Friday,1
78,43.6511004642,-79.3701856619,9,14,Thursday,1
78,43.6511004642,-79.3701856619,9,17,Wednesday,1
78,43.6511004642,-79.3701856619,9,18,Wednesday,1
78,43.6511004642,-79.3701856619,9,19,Thursday,1
78,43.6511004642,-79.3701856619,9,19,Wednesday,1
78,43.6511004642,-79.3701856619,9,26,Wednesday,1
78,43.6511004642,-79.3701856619,10,1,Sunday,1
78,43.6511004642,-79.3701856619,10,15,Monday,1
78,43.6511004642,-79.3701856619,10,15,Thursday,2
78,43.6511004642,-79.3701856619,10,21,Wednesday,1
78,43.6511004642,-79.3701856619,10,25,Thursday,1
78,43.6511004642,-79.3701856619,10,26,Monday,1
78,43.6511004642,-79.3701856619,10,29,Monday,1
78,43.6511004642,-79.3701856619,10,29,Tuesday,1
78,43.6511004642,-79.3701856619,10,31,Monday,1
78,43.6511004642,-79.3701856619,11,3,Sunday,1
78,43.6511004642,-79.3701856619,11,4,Saturday,1
78,43.6511004642,-79.3701856619,11,11,Friday,1
78,43.6511004642,-79.3701856619,11,22,Wednesday,1
78,43.6511004642,-79.3701856619,11,29,Saturday,1
78,43.6511004642,-79.3701856619,12,11,Friday,1
78,43.6511004642,-79.3701856619,12,29,Tuesday,1
79,43.6511004642,-79.3701856619,1,8,Sunday,1
79,43.6511004642,-79.3701856619,1,10,Tuesday,1
79,43.6511004642,-79.3701856619,1,21,Saturday,1
79,43.6511004642,-79.3701856619,2,11,Monday,1
79,43.6511004642,-79.3701856619,2,16,Saturday,1
79,43.6511004642,-79.3701856619,3,10,Thursday,1
79,43.6511004642,-79.3701856619,4,21,Friday,1
79,43.6511004642,-79.3701856619,5,8,Wednesday,1
79,43.6511004642,-79.3701856619,5,14,Sunday,1
79,43.6511004642,-79.3701856619,5,15,Wednesday,1
79,43.6511004642,-79.3701856619,5,19,Thursday,1
79,43.6511004642,-79.3701856619,5,29,Sunday,1
79,43.6511004642,-79.3701856619,5,31,Thursday,2
79,43.6511004642,-79.3701856619,6,1,Sunday,1
79,43.6511004642,-79.3701856619,6,4,Thursday,1
79,43.6511004642,-79.3701856619,6,6,Saturday,1
79,43.6511004642,-79.3701856619,6,6,Thursday,2
79,43.6511004642,-79.3701856619,6,8,Saturday,1
79,43.6511004642,-79.3701856619,6,15,Wednesday,1
79,43.6511004642,-79.3701856619,6,17,Friday,1
79,43.6511004642,-79.3701856619,6,19,Monday,1
79,43.6511004642,-79.3701856619,6,20,Monday,1
79,43.6511004642,-79.3701856619,6,21,Friday,1
79,43.6511004642,-79.3701856619,6,23,Thursday,1
79,43.6511004642,-79.3701856619,6,26,Friday,1
79,43.6511004642,-79.3701856619,7,8,Wednesday,1
79,43.6511004642,-79.3701856619,7,10,Friday,1
79,43.6511004642,-79.3701856619,7,12,Thursday,1
79,43.6511004642,-79.3701856619,7,18,Tuesday,1
79,43.6511004642,-79.3701856619,7,19,Thursday,1
79,43.6511004642,-79.3701856619,7,20,Friday,1
79,43.6511004642,-79.3701856619,7,23,Wednesday,1
79,43.6511004642,-79.3701856619,7,25,Monday,1
79,43.6511004642,-79.3701856619,7,25,Thursday,1
79,43.6511004642,-79.3701856619,7,25,Tuesday,1
79,43.6511004642,-79.3701856619,7,26,Tuesday,2
79,43.6511004642,-79.3701856619,8,4,Friday,1
79,43.6511004642,-79.3701856619,8,4,Saturday,1
79,43.6511004642,-79.3701856619,8,6,Thursday,1
79,43.6511004642,-79.3701856619,8,7,Sunday,1
79,43.6511004642,-79.3701856619,8,10,Monday,2
79,43.6511004642,-79.3701856619,8,11,Thursday,1
79,43.6511004642,-79.3701856619,8,15,Saturday,1
79,43.6511004642,-79.3701856619,9,8,Monday,1
79,43.6511004642,-79.3701856619,9,10,Wednesday,2
79,43.6511004642,-79.3701856619,9,12,Monday,1
79,43.6511004642,-79.3701856619,9,13,Friday,1
79,43.6511004642,-79.3701856619,9,14,Thursday,1
79,43.6511004642,-79.3701856619,9,17,Wednesday,1
79,43.6511004642,-79.3701856619,9,18,Wednesday,1
79,43.6511004642,-79.3701856619,9,19,Thursday,1
79,43.6511004642,-79.3701856619,9,19,Wednesday,1
79,43.6511004642,-79.3701856619,9,26,Wednesday,1
79,43.6511004642,-79.3701856619,10,1,Sunday,1
79,43.6511004642,-79.3701856619,10,15,Monday,1
79,43.6511004642,-79.3701856619,10,15,Thursday,2
79,43.6511004642,-79.3701856619,10,21,Wednesday,1
79,43.6511004642,-79.3701856619,10,25,Thursday,1
79,43.6511004642,-79.3701856619,10,26,Monday,1
79,43.6511004642,-79.3701856619,10,29,Monday,1
79,43.6511004642,-79.3701856619,10,29,Tuesday,1
79,43.6511004642,-79.3701856619,10,31,Monday,1
79,43.6511004642,-79.3701856619,11,3,Sunday,1
79,43.6511004642,-79.3701856619,11,4,Saturday,1
79,43.6511004642,-79.3701856619,11,11,Friday,1
79,43.6511004642,-79.3701856619,11,22,Wednesday,1
79,43.6511004642,-79.3701856619,11,29,Saturday,1
79,43.6511004642,-79.3701856619,12,11,Friday,1
79,43.6511004642,-79.3701856619,12,29,Tuesday,1
80,43.6674469424,-79.3985624501,3,28,Thursday,3
80,43.6674469424,-79.3985624501,4,5,Thursday,1
80,43.6674469424,-79.3985624501,4,12,Thursday,1
80,43.6674469424,-79.3985624501,5,4,Friday,1
80,43.6674469424,-79.3985624501,5,5,Monday,1
80,43.6674469424,-79.3985624501,5,13,Saturday,1
80,43.6674469424,-79.3985624501,5,16,Tuesday,1
80,43.6674469424,-79.3985624501,5,19,Tuesday,2
80,43.6674469424,-79.3985624501,5,21,Saturday,1
80,43.6674469424,-79.3985624501,6,24,Saturday,1
80,43.6674469424,-79.3985624501,7,2,Saturday,1
80,43.6674469424,-79.3985624501,7,6,Wednesday,1
80,43.6674469424,-79.3985624501,7,11,Wednesday,1
80,43.6674469424,-79.3985624501,7,19,Tuesday,1
80,43.6674469424,-79.3985624501,7,26,Friday,1
80,43.6674469424,-79.3985624501,8,8,Tuesday,1
80,43.6674469424,-79.3985624501,8,10,Friday,1
80,43.6674469424,-79.3985624501,8,24,Monday,1
80,43.6674469424,-79.3985624501,9,11,Sunday,1
80,43.6674469424,-79.3985624501,9,22,Monday,1
80,43.6674469424,-79.3985624501,10,2,Monday,1
80,43.6674469424,-79.3985624501,10,19,Thursday,1
80,43.6674469424,-79.3985624501,10,25,Sunday,1
80,43.6674469424,-79.3985624501,11,6,Friday,1
80,43.6674469424,-79.3985624501,11,17,Saturday,1
80,43.6674469424,-79.3985624501,11,18,Friday,1
80,43.6674469424,-79.3985624501,11,20,Monday,1
81,43.6561212464,-79.474104822,1,11,Friday,1
81,43.6561212464,-79.474104822,5,29,Tuesday,1
81,43.6561212464,-79.474104822,7,6,Thursday,1
81,43.6561212464,-79.474104822,8,15,Monday,1
81,43.6561212464,-79.474104822,10,27,Thursday,1
82,43.6635409715,-79.4173511984,1,9,Tuesday,1
82,43.6635409715,-79.4173511984,3,21,Monday,1
82,43.6635409715,-79.4173511984,5,25,Monday,1
82,43.6635409715,-79.4173511984,5,25,Thursday,1
82,43.6635409715,-79.4173511984,5,31,Thursday,1
82,43.6635409715,-79.4173511984,6,21,Saturday,1
82,43.6635409715,-79.4173511984,6,21,Thursday,1
82,43.6635409715,-79.4173511984,8,19,Sunday,1
82,43.6635409715,-79.4173511984,8,20,Thursday,1
82,43.6635409715,-79.4173511984,8,28,Wednesday,1
82,43.6635409715,-79.4173511984,9,21,Saturday,2
82,43.6635409715,-79.4173511984,10,22,Tuesday,1
83,43.6482142785,-79.3842322746,1,8,Wednesday,1
83,43.6482142785,-79.3842322746,2,21,Tuesday,1
83,43.6482142785,-79.3842322746,2,23,Friday,1
83,43.6482142785,-79.3842322746,3,17,Tuesday,1
83,43.6482142785,-79.3842322746,4,11,Wednesday,1
83,43.6482142785,-79.3842322746,4,15,Wednesday,1
83,43.6482142785,-79.3842322746,4,17,Thursday,1
83,43.6482142785,-79.3842322746,4,24,Monday,1
83,43.6482142785,-79.3842322746,5,3,Thursday,1
83,43.6482142785,-79.3842322746,5,12,Monday,1
83,43.6482142785,-79.3842322746,5,13,Monday,1
83,43.6482142785,-79.3842322746,5,13,Sunday,1
83,43.6482142785,-79.3842322746,5,13,Tuesday,1
83,43.6482142785,-79.3842322746,5,14,Monday,1
83,43.6482142785,-79.3842322746,5,15,Monday,1
83,43.6482142785,-79.3842322746,5,17,Thursday,1
83,43.6482142785,-79.3842322746,5,18,Thursday,1
83,43.6482142785,-79.3842322746,5,20,Wednesday,1
83,43.6482142785,-79.3842322746,5,26,Thursday,1
83,43.6482142785,-79.3842322746,5,28,Saturday,2
83,43.6482142785,-79.3842322746,6,5,Thursday,1
83,43.6482142785,-79.3842322746,6,7,Wednesday,1
83,43.6482142785,-79.3842322746,6,9,Tuesday,1
83,43.6482142785,-79.3842322746,6,15,Monday,1
83,43.6482142785,-79.3842322746,6,17,Friday,2
83,43.6482142785,-79.3842322746,6,17,Wednesday,1
83,43.6482142785,-79.3842322746,6,19,Tuesday,1
83,43.6482142785,-79.3842322746,6,20,Thursday,1
83,43.6482142785,-79.3842322746,6,25,Thursday,1
83,43.6482142785,-79.3842322746,6,26,Friday,1
83,43.6482142785,-79.3842322746,6,29,Thursday,1
83,43.6482142785,-79.3842322746,7,3,Thursday,1
83,43.6482142785,-79.3842322746,7,6,Saturday,1
83,43.6482142785,-79.3842322746,7,9,Saturday,1
83,43.6482142785,-79.3842322746,7,10,Friday,1
83,43.6482142785,-79.3842322746,7,13,Friday,1
83,43.6482142785,-79.3842322746,7,17,Thursday,1
83,43.6482142785,-79.3842322746,7,19,Friday,3
83,43.6482142785,-79.3842322746,7,20,Friday,2
83,43.6482142785,-79.3842322746,7,25,Wednesday,1
83,43.6482142785,-79.3842322746,7,28,Tuesday,1
83,43.6482142785,-79.3842322746,8,5,Monday,1
83,43.6482142785,-79.3842322746,8,6,Thursday,2
83,43.6482142785,-79.3842322746,8,7,Friday,1
83,43.6482142785,-79.3842322746,8,16,Friday,1
83,43.6482142785,-79.3842322746,8,17,Saturday,1
83,43.6482142785,-79.3842322746,8,19,Sunday,1
83,43.6482142785,-79.3842322746,8,22,Tuesday,1
83,43.6482142785,-79.3842322746,8,24,Friday,1
83,43.6482142785,-79.3842322746,8,27,Thursday,1
83,43.6482142785,-79.3842322746,8,28,Wednesday,1
83,43.6482142785,-79.3842322746,8,31,Monday,1
83,43.6482142785,-79.3842322746,9,3,Wednesday,1
83,43.6482142785,-79.3842322746,9,6,Wednesday,1
83,43.6482142785,-79.3842322746,9,7,Saturday,1
83,43.6482142785,-79.3842322746,9,9,Wednesday,1
83,43.6482142785,-79.3842322746,9,10,Monday,1
83,43.6482142785,-79.3842322746,9,18,Thursday,1
83,43.6482142785,-79.3842322746,9,20,Thursday,1
83,43.6482142785,-79.3842322746,10,4,Friday,1
83,43.6482142785,-79.3842322746,10,11,Tuesday,1
83,43.6482142785,-79.3842322746,10,14,Wednesday,1
83,43.6482142785,-79.3842322746,10,15,Sunday,1
83,43.6482142785,-79.3842322746,10,15,Thursday,1
83,43.6482142785,-79.3842322746,10,21,Wednesday,1
83,43.6482142785,-79.3842322746,10,24,Thursday,1
83,43.6482142785,-79.3842322746,10,25,Wednesday,1
83,43.6482142785,-79.3842322746,11,1,Thursday,1
83,43.6482142785,-79.3842322746,11,4,Monday,1
83,43.6482142785,-79.3842322746,11,8,Tuesday,1
83,43.6482142785,-79.3842322746,11,11,Tuesday,1
83,43.6482142785,-79.3842322746,11,26,Monday,1
84,43.6422257158,-79.4017249691,2,7,Thursday,1
84,43.6422257158,-79.4017249691,2,19,Monday,1
84,43.6422257158,-79.4017249691,3,2,Thursday,1
84,43.6422257158,-79.4017249691,4,10,Friday,1
84,43.6422257158,-79.4017249691,5,3,Sunday,1
84,43.6422257158,-79.4017249691,5,16,Saturday,2
84,43.6422257158,-79.4017249691,5,23,Monday,1
84,43.6422257158,-79.4017249691,5,26,Saturday,1
84,43.6422257158,-79.4017249691,5,28,Saturday,1
84,43.6422257158,-79.4017249691,6,4,Saturday,1
84,43.6422257158,-79.4017249691,6,6,Saturday,3
84,43.6422257158,-79.4017249691,6,7,Friday,1
84,43.6422257158,-79.4017249691,6,7,Thursday,1
84,43.6422257158,-79.4017249691,6,10,Sunday,1
84,43.6422257158,-79.4017249691,6,11,Monday,1
84,43.6422257158,-79.4017249691,6,11,Tuesday,1
84,43.6422257158,-79.4017249691,6,12,Sunday,2
84,43.6422257158,-79.4017249691,6,19,Friday,1
84,43.6422257158,-79.4017249691,6,19,Wednesday,1
84,43.6422257158,-79.4017249691,6,21,Sunday,1
84,43.6422257158,-79.4017249691,6,24,Sunday,1
84,43.6422257158,-79.4017249691,7,5,Sunday,1
84,43.6422257158,-79.4017249691,7,9,Monday,1
84,43.6422257158,-79.4017249691,7,18,Friday,1
84,43.6422257158,-79.4017249691,7,19,Thursday,1
84,43.6422257158,-79.4017249691,7,20,Friday,1
84,43.6422257158,-79.4017249691,7,21,Saturday,1
84,43.6422257158,-79.4017249691,8,11,Thursday,2
84,43.6422257158,-79.4017249691,8,12,Wednesday,1
84,43.6422257158,-79.4017249691,8,16,Wednesday,1
84,43.6422257158,-79.4017249691,8,17,Monday,1
84,43.6422257158,-79.4017249691,8,19,Monday,1
84,43.6422257158,-79.4017249691,8,21,Friday,1
84,43.6422257158,-79.4017249691,8,24,Friday,1
84,43.6422257158,-79.4017249691,8,29,Tuesday,1
84,43.6422257158,-79.4017249691,8,30,Sunday,1
84,43.6422257158,-79.4017249691,9,4,Friday,1
84,43.6422257158,-79.4017249691,9,25,Sunday,1
84,43.6422257158,-79.4017249691,10,9,Wednesday,1
84,43.6422257158,-79.4017249691,10,13,Tuesday,3
84,43.6422257158,-79.4017249691,10,14,Wednesday,1
84,43.6422257158,-79.4017249691,10,19,Friday,1
84,43.6422257158,-79.4017249691,10,23,Wednesday,1
84,43.6422257158,-79.4017249691,10,25,Thursday,1
84,43.6422257158,-79.4017249691,10,31,Thursday,6
84,43.6422257158,-79.4017249691,11,10,Saturday,1
84,43.6422257158,-79.4017249691,12,6,Sunday,2
84,43.6422257158,-79.4017249691,12,9,Saturday,1
85,43.8230331061,-79.3074473907,3,5,Monday,1
85,43.8230331061,-79.3074473907,12,22,Tuesday,1
86,43.6463778424,-79.3936698785,2,1,Thursday,1
86,43.6463778424,-79.3936698785,2,4,Thursday,1
86,43.6463778424,-79.3936698785,4,3,Tuesday,1
86,43.6463778424,-79.3936698785,4,8,Sunday,1
86,43.6463778424,-79.3936698785,4,10,Monday,2
86,43.6463778424,-79.3936698785,4,17,Wednesday,1
86,43.6463778424,-79.3936698785,4,21,Friday,1
86,43.6463778424,-79.3936698785,4,21,Sunday,1
86,43.6463778424,-79.3936698785,4,25,Tuesday,1
86,43.6463778424,-79.3936698785,4,30,Tuesday,1
86,43.6463778424,-79.3936698785,5,2,Wednesday,1
86,43.6463778424,-79.3936698785,5,8,Monday,1
86,43.6463778424,-79.3936698785,5,14,Sunday,1
86,43.6463778424,-79.3936698785,5,17,Tuesday,1
86,43.6463778424,-79.3936698785,5,30,Wednesday,1
86,43.6463778424,-79.3936698785,6,1,Thursday,1
86,43.6463778424,-79.3936698785,6,2,Thursday,1
86,43.6463778424,-79.3936698785,6,2,Tuesday,1
86,43.6463778424,-79.3936698785,6,3,Friday,1
86,43.6463778424,-79.3936698785,6,4,Thursday,1
86,43.6463778424,-79.3936698785,6,5,Tuesday,1
86,43.6463778424,-79.3936698785,6,6,Tuesday,1
86,43.6463778424,-79.3936698785,6,10,Wednesday,1
86,43.6463778424,-79.3936698785,6,11,Sunday,2
86,43.6463778424,-79.3936698785,6,12,Thursday,1
86,43.6463778424,-79.3936698785,6,14,Saturday,1
86,43.6463778424,-79.3936698785,6,14,Thursday,1
86,43.6463778424,-79.3936698785,6,15,Wednesday,1
86,43.6463778424,-79.3936698785,6,17,Saturday,1
86,43.6463778424,-79.3936698785,6,18,Monday,1
86,43.6463778424,-79.3936698785,6,18,Thursday,1
86,43.6463778424,-79.3936698785,6,22,Friday,1
86,43.6463778424,-79.3936698785,6,22,Wednesday,1
86,43.6463778424,-79.3936698785,6,24,Saturday,2
86,43.6463778424,-79.3936698785,6,26,Friday,1
86,43.6463778424,-79.3936698785,6,29,Monday,1
86,43.6463778424,-79.3936698785,6,30,Sunday,1
86,43.6463778424,-79.3936698785,7,2,Saturday,1
86,43.6463778424,-79.3936698785,7,2,Wednesday,1
86,43.6463778424,-79.3936698785,7,3,Thursday,1
86,43.6463778424,-79.3936698785,7,3,Tuesday,2
86,43.6463778424,-79.3936698785,7,5,Thursday,1
86,43.6463778424,-79.3936698785,7,6,Monday,2
86,43.6463778424,-79.3936698785,7,7,Monday,1
86,43.6463778424,-79.3936698785,7,9,Tuesday,1
86,43.6463778424,-79.3936698785,7,10,Thursday,1
86,43.6463778424,-79.3936698785,7,11,Saturday,1
86,43.6463778424,-79.3936698785,7,13,Thursday,1
86,43.6463778424,-79.3936698785,7,15,Saturday,1
86,43.6463778424,-79.3936698785,7,15,Sunday,2
86,43.6463778424,-79.3936698785,7,18,Saturday,1
86,43.6463778424,-79.3936698785,7,20,Sunday,1
86,43.6463778424,-79.3936698785,7,20,Wednesday,1
86,43.6463778424,-79.3936698785,7,25,Thursday,1
86,43.6463778424,-79.3936698785,8,6,Saturday,1
86,43.6463778424,-79.3936698785,8,8,Thursday,1
86,43.6463778424,-79.3936698785,8,13,Sunday,1
86,43.6463778424,-79.3936698785,8,15,Saturday,1
86,43.6463778424,-79.3936698785,8,16,Friday,1
86,43.6463778424,-79.3936698785,8,16,Sunday,1
86,43.6463778424,-79.3936698785,8,16,Thursday,1
86,43.6463778424,-79.3936698785,8,17,Sunday,1
86,43.6463778424,-79.3936698785,8,17,Wednesday,1
86,43.6463778424,-79.3936698785,8,18,Monday,1
86,43.6463778424,-79.3936698785,8,18,Saturday,1
86,43.6463778424,-79.3936698785,8,20,Monday,1
86,43.6463778424,-79.3936698785,8,22,Monday,1
86,43.6463778424,-79.3936698785,8,22,Tuesday,1
86,43.6463778424,-79.3936698785,8,24,Sunday,1
86,43.6463778424,-79.3936698785,8,26,Tuesday,1
86,43.6463778424,-79.3936698785,8,30,Wednesday,1
86,43.6463778424,-79.3936698785,9,10,Sunday,1
86,43.6463778424,-79.3936698785,9,16,Sunday,1
86,43.6463778424,-79.3936698785,9,16,Wednesday,1
86,43.6463778424,-79.3936698785,9,17,Monday,1
86,43.6463778424,-79.3936698785,9,18,Sunday,1
86,43.6463778424,-79.3936698785,9,18,Tuesday,1
86,43.6463778424,-79.3936698785,9,22,Tuesday,1
86,43.6463778424,-79.3936698785,10,1,Tuesday,1
86,43.6463778424,-79.3936698785,10,3,Saturday,2
86,43.6463778424,-79.3936698785,10,9,Friday,1
86,43.6463778424,-79.3936698785,10,11,Saturday,1
86,43.6463778424,-79.3936698785,10,13,Thursday,1
86,43.6463778424,-79.3936698785,10,14,Tuesday,1
86,43.6463778424,-79.3936698785,10,16,Thursday,1
86,43.6463778424,-79.3936698785,10,18,Wednesday,1
86,43.6463778424,-79.3936698785,10,20,Saturday,1
86,43.6463778424,-79.3936698785,10,21,Tuesday,1
86,43.6463778424,-79.3936698785,10,24,Tuesday,1
86,43.6463778424,-79.3936698785,10,27,Tuesday,1
86,43.6463778424,-79.3936698785,10,28,Friday,1
86,43.6463778424,-79.3936698785,11,13,Monday,1
86,43.6463778424,-79.3936698785,11,22,Saturday,1
86,43.6463778424,-79.3936698785,12,11,Friday,1
86,43.6463778424,-79.3936698785,12,20,Wednesday,2
